Chart Recorder Data File Wed, Nov 24, 2021 1:44 PM
CH1 (V)  	CH2 (V)  
5.496562500	-0.011718750
5.527792969	-0.012695312
5.543408203	-0.010742187
5.574638672	-0.011230469
5.605869141	-0.009277344
5.621484375	-0.009765625
5.668330078	-0.007812500
5.683945312	-0.008300781
5.715175781	-0.006347656
5.746406250	-0.006835937
5.762021484	-0.004394531
5.793251953	-0.004882812
5.808867187	-0.002441406
5.855712891	-0.001953125
5.871328125	0.001464844
5.902558594	0.000976562
5.933789062	0.003906250
5.933789062	0.003906250
5.980634766	0.006347656
5.996250000	0.006347656
6.027480469	0.009277344
6.043095703	0.009277344
6.074326172	0.011718750
6.121171875	0.011718750
6.136787109	0.014160156
6.168017578	0.014160156
6.199248047	0.015625000
6.214863281	0.014648437
6.246093750	0.017089844
6.277324219	0.017089844
6.292939453	0.020019531
6.308554688	0.019042969
6.355400391	0.020507812
6.371015625	0.020019531
6.402246094	0.021484375
6.433476563	0.020507812
6.449091797	0.021484375
6.480322266	0.020019531
6.511552734	0.021484375
6.527167969	0.020507812
6.574013672	0.020507812
6.589628906	0.019531250
6.620859375	0.020019531
6.652089844	0.018554687
6.667705078	0.019042969
6.698935547	0.017089844
6.730166016	0.017578125
6.761396484	0.016113281
6.777011719	0.016601562
6.808242188	0.015625000
6.839472656	0.015625000
6.855087891	0.014160156
6.886318359	0.014160156
6.917548828	0.012207031
6.933164062	0.012695312
6.964394531	0.011230469
6.995625000	0.011718750
7.011240234	0.009765625
7.042470703	0.009765625
7.073701172	0.008300781
7.104931641	0.008789062
7.120546875	0.007324219
7.151777344	0.007812500
7.167392578	0.005859375
7.214238281	0.006347656
7.229853516	0.004882812
7.261083984	0.005371094
7.292314453	0.003906250
7.307929687	0.003906250
7.339160156	0.002929687
7.370390625	0.002929687
7.401621094	0.001953125
7.417236328	0.002441406
7.448466797	0.000976562
7.479697266	0.001464844
7.510927734	0.000000000
7.526542969	0.000000000
7.557773437	-0.001464844
7.589003906	-0.000976562
7.604619141	-0.001953125
7.635849609	-0.001464844
7.667080078	-0.002441406
7.698310547	-0.002929687
7.713925781	-0.002929687
7.745156250	-0.002929687
7.776386719	-0.003417969
7.792001953	-0.001953125
7.823232422	-0.002929687
7.854462891	-0.001953125
7.870078125	-0.001953125
7.901308594	-0.001953125
7.932539063	-0.002441406
7.948154297	-0.001464844
7.963769531	-0.001464844
7.995000000	-0.001464844
8.010615234	-0.001953125
8.057460938	-0.001953125
8.073076172	-0.002441406
8.088691406	-0.011230469
8.119921875	0.070800781
8.151152344	0.012695312
8.182382813	0.007812500
8.197998047	0.003906250
8.244843750	0.002929687
8.260458984	0.000000000
8.291689453	-0.001464844
8.307304688	-0.001464844
8.338535156	-0.001953125
8.369765625	-0.001953125
8.400996094	-0.001464844
8.416611328	-0.001464844
8.447841797	-0.001464844
8.479072266	-0.001464844
8.494687500	-0.000976562
8.525917969	-0.000976562
8.572763672	-0.000488281
8.588378906	-0.000488281
8.603994141	0.000000000
8.635224609	0.000976562
8.650839844	0.000488281
8.697685547	0.001464844
8.713300781	0.001464844
8.744531250	0.002929687
8.775761719	0.002929687
8.791376953	0.003417969
8.822607422	0.003906250
8.853837891	0.004394531
8.869453125	0.004882812
8.900683594	0.005371094
8.916298828	0.006347656
8.963144531	0.006347656
8.978759766	0.006835937
9.009990234	0.007812500
9.041220703	0.008300781
9.072451172	0.008789062
9.088066406	0.009765625
9.119296875	0.010253906
9.134912109	0.011230469
9.166142578	0.011718750
9.197373047	0.012207031
9.228603516	0.012695312
9.244218750	0.013671875
9.275449219	0.013671875
9.306679687	0.015136719
9.322294922	0.016113281
9.353525391	0.016601562
9.400371094	0.016601562
9.400371094	0.019042969
9.431601562	0.019042969
9.462832031	0.019042969
9.494062500	0.020507812
9.525292969	0.022949219
9.540908203	0.023437500
9.572138672	0.024414062
9.603369141	0.023925781
9.618984375	0.024902344
9.665830078	0.025390625
9.665830078	0.027343750
9.697060547	0.027832031
9.728291016	0.029785156
9.759521484	0.030273437
9.790751953	0.032226562
9.806367187	0.033203125
9.853212891	0.035156250
9.853212891	0.035156250
9.884443359	0.036621094
9.915673828	0.037597656
9.946904297	0.039062500
9.978134766	0.040039062
9.993750000	0.042480469
10.024980469	0.043457031
10.056210937	0.037597656
10.071826172	0.041503906
10.103056641	0.044921875
10.134287109	0.047363281
10.149902344	0.049804687
10.196748047	0.052246094
10.196748047	0.054687500
10.227978516	0.056152344
10.259208984	0.058593750
10.290439453	0.060546875
10.321669922	0.063476562
10.337285156	0.065429687
10.368515625	0.067382812
10.399746094	0.069335937
10.415361328	0.072265625
10.462207031	0.074218750
10.477822266	0.077148437
10.509052734	0.079589844
10.524667969	0.083007812
10.555898437	0.084960937
10.587128906	0.087402344
10.602744141	0.090332031
10.633974609	0.094238281
10.665205078	0.097656250
10.680820312	0.101074219
10.727666016	0.104003906
