Chart Recorder Data File Wed, Nov 24, 2021 1:36 PM
CH1 (V)  	CH2 (V)  
11.945654297	0.005371094
11.945654297	0.003417969
11.976884766	0.004394531
11.992500000	0.002441406
12.039345703	0.002441406
12.054960938	0.000000000
12.070576172	0.000488281
12.117421875	-0.001953125
12.133037109	-0.001953125
12.164267578	-0.004394531
12.179882813	-0.004394531
12.211113281	-0.005859375
12.257958984	-0.004394531
12.273574219	-0.005859375
12.289189453	-0.004394531
12.320419922	-0.005859375
12.336035156	-0.004882812
12.382880859	-0.006835937
12.398496094	-0.006347656
12.429726562	-0.008789062
12.445341797	-0.009277344
12.476572266	-0.011230469
12.507802734	-0.011230469
12.523417969	-0.012695312
12.554648437	-0.013183594
12.601494141	-0.013183594
12.617109375	-0.011718750
12.648339844	-0.011718750
12.663955078	-0.010742187
12.695185547	-0.010742187
12.726416016	-0.009765625
12.742031250	-0.010253906
12.773261719	-0.009277344
12.804492187	-0.009765625
12.835722656	-0.008789062
12.851337891	-0.009765625
12.866953125	-0.008300781
12.898183594	-0.009765625
12.929414062	-0.008300781
12.960644531	-0.009277344
12.991875000	-0.007324219
13.023105469	-0.006835937
13.038720703	-0.005859375
13.069951172	-0.006835937
13.101181641	-0.005859375
13.116796875	-0.006347656
13.148027344	-0.005859375
13.179257812	-0.006835937
13.194873047	-0.006347656
13.226103516	-0.006835937
13.257333984	-0.005859375
13.288564453	-0.007324219
13.304179687	-0.005859375
13.351025391	-0.006835937
13.366640625	-0.005371094
13.382255859	-0.005371094
13.413486328	-0.003417969
13.429101562	-0.004394531
13.460332031	-0.003417969
13.507177734	-0.005859375
13.522792969	-0.005371094
13.554023437	-0.006347656
13.569638672	-0.004394531
13.600869141	-0.004394531
13.632099609	-0.002929687
13.647714844	-0.003417969
13.678945312	-0.002441406
13.710175781	-0.002929687
13.741406250	-0.001953125
13.772636719	-0.001953125
13.788251953	-0.000976562
13.803867187	-0.001464844
13.835097656	-0.000488281
13.866328125	0.000000000
13.881943359	0.000488281
13.913173828	0.000000000
13.944404297	0.000976562
13.975634766	0.000976562
13.991250000	0.001464844
14.022480469	0.001953125
14.053710937	0.003417969
14.084941406	0.003417969
14.116171875	0.004394531
14.131787109	0.005371094
14.163017578	0.006835937
14.194248047	0.006347656
14.209863281	0.006835937
14.241093750	0.006835937
14.272324219	0.007324219
14.303554688	0.007812500
14.319169922	0.008300781
14.350400391	0.008300781
14.381630859	0.008789062
14.397246094	0.009277344
14.428476563	0.013671875
14.444091797	0.013671875
14.490937500	0.013671875
14.506552734	0.013183594
14.522167969	0.013671875
14.569013672	0.013671875
14.584628906	0.014648437
14.615859375	0.015625000
14.647089844	0.017578125
14.678320313	0.019531250
14.693935547	0.022460937
14.725166016	0.022949219
14.756396484	0.019042969
14.772011719	0.017578125
14.803242188	0.018554687
14.834472656	0.019531250
14.850087891	0.020996094
14.881318359	0.021972656
14.896933594	0.023925781
14.928164063	0.026855469
14.959394531	0.030273437
14.990625000	0.031738281
15.006240234	0.032226562
15.053085938	0.032226562
15.068701172	0.033203125
15.099931641	0.034667969
15.115546875	0.036132812
15.146777344	0.038085937
15.178007813	0.038574219
15.209238281	0.040527344
15.224853516	0.041992187
15.256083984	0.043945312
15.287314453	0.045898437
15.302929687	0.047363281
15.334160156	0.050292969
15.365390625	0.052246094
15.381005859	0.054687500
15.412236328	0.056152344
15.427851562	0.058105469
15.459082031	0.057617187
15.490312500	0.060546875
15.505927734	0.063476562
15.552773437	0.066406250
15.568388672	0.068359375
15.599619141	0.069824219
15.630849609	0.070800781
15.646464844	0.071777344
15.677695312	0.073242187
15.708925781	0.074707031
15.740156250	0.075683594
15.755771484	0.076171875
